,uuid,org_uuid,announced_on,money_raised_usd,num_investors,investment_type,lead_investor_rank,post_money_valuation_usd,prev_rounds,country_code,amount_delta,holding_time
274114,e86bfd85-996d-4ce9-945e-501282d099f9,323b00f2-a214-4b1f-856c-239ab098cca5,2945203200,6000000.0,1.0,series_a,187774.0,86000000.0,1.0,USA,4800000.0,213.0
248617,593fe446-6cf4-4102-be92-949e89b8a297,3254db8b-883e-1926-eb59-fc6d630fc8a3,2865888000,110000000.0,1.0,private_equity,58717.0,1100000000.0,0.0,IND,110000000.0,31344.0
158661,665a3554-6be3-71fa-1505-ddc5db36dd58,3268b4c9-b933-4755-6cf1-90182846e596,2867875200,4000000.0,1.0,series_b,680465.0,80000000.0,2.0,USA,-1000000.0,596.0
192835,62542e03-931a-4086-8b10-18cddc84078f,326b4a31-86e5-ec35-abc1-f3420419a41b,2907878400,52000000.0,7.0,series_c,40730.0,390000000.0,2.0,USA,28000000.0,450.0
247649,b7e98204-b766-44ba-a0b5-58851c49b7b0,326b4a31-86e5-ec35-abc1-f3420419a41b,2941488000,100000000.0,8.0,series_d,330.0,1200000000.0,3.0,USA,48000000.0,389.0
412371,955bde76-8d20-4718-8119-c6ee2b111382,326b4a31-86e5-ec35-abc1-f3420419a41b,3014150400,80000000.0,6.0,series_e,76045.0,1800000000.0,4.0,USA,-20000000.0,841.0
403332,b380dd07-bd91-4d83-96b7-047b6b717eb4,326bbc73-8730-25c8-5d6d-1b6013d50cb1,3010348800,130000000.0,1.0,private_equity,46091.0,1000000000.0,0.0,USA,130000000.0,2869.0
265102,9bc41587-f108-4c1a-81ac-ae2eab9e10bd,3275cd25-3ebc-447f-89b7-bf07ff2002d3,2927923200,500000.0,1.0,seed,105806.0,2500000.0,0.0,USA,500000.0,316.0
283008,373ab9d4-b049-4913-90a7-b8c6aff543ed,327e312d-514c-4c2a-9789-35fc1e15c8f1,2914963200,550000.0,2.0,pre_seed,628567.0,3216000.0,0.0,USA,550000.0,0.0
171719,e175345b-f519-9f8e-f1bb-cfe19fcc287a,327f1f53-9b14-f352-c221-21dec6fd1469,2890684800,10000000.0,3.0,series_a,35087.0,65000000.0,0.0,USA,10000000.0,1315.0
427753,5a0cce89-fdcf-456c-b1c8-3fcbe37867e0,32854413-9c67-907d-f719-82f51b2cf843,3020803200,70000000.0,1.0,series_e,38148.0,800000000.0,3.0,USA,45000000.0,2282.0
410764,39ebd095-be96-4bb2-8b9b-1b78e0056ab2,32a64a4d-80ca-4222-b934-15bf7169a4db,3013372800,2021000000.0,1.0,corporate_round,102734.0,5021000000.0,0.0,BRA,2021000000.0,1274.0
161094,de9062bb-26b1-4c0a-8454-224630105c8c,32b16837-421b-2195-80a8-9d2505a231c9,2881785600,115000000.0,2.0,other,101721.0,1300000000.0,0.0,USA,115000000.0,3769.0
475007,7605dc07-1b0f-4ae4-a36d-c8ec9b2b7409,32b9e527-e986-70fd-b965-df0009a8d12e,3038256000,210000000.0,9.0,other,10085.0,1400000000.0,2.0,other,170000000.0,1236.0
477467,324944f1-03ab-476f-8350-0c151c5f8093,32bab06d-f2b6-d36f-ab1b-6856a4d72f63,3028060800,60000000.0,3.0,series_c,4160.0,460000000.0,2.0,IND,38400000.0,624.0
268642,3cdfcecd-5377-439b-acab-cefcf6fe21a5,32c9c1f1-a4e8-d5f6-e254-026e7d09705d,2954102400,125000000.0,9.0,series_d,106424.0,700000000.0,6.0,IND,100000000.0,59.0
389179,b8a5e84f-6816-484b-b0d7-07dc6f4fe149,32c9c1f1-a4e8-d5f6-e254-026e7d09705d,3006115200,300000000.0,6.0,series_e,4160.0,2100000000.0,7.0,IND,175000000.0,602.0
429087,58d3043d-3d9d-4341-9df5-cf4fa841cc14,32c9c1f1-a4e8-d5f6-e254-026e7d09705d,3021494400,570000000.0,12.0,other,1719.0,4900000000.0,8.0,IND,270000000.0,178.0
24844,d3d1087c-059c-a67a-d087-68f97d766bf2,32d0ee35-abcc-f695-4bda-ae946669c384,2724537600,70000000.0,9.0,series_d,333379.0,1000000000.0,4.0,USA,20000000.0,295.0
274418,4a83c82e-b6e1-47fa-97e7-2fed1a50ba37,32e05fb3-8a53-40d8-b43f-d9b9e272c162,2948227200,1000000.0,1.0,seed,608779.0,1500000.0,0.0,other,1000000.0,124.0
214472,4536f825-4717-4ecd-a545-07dd53d4f84c,32e50514-8e72-0ca9-03fd-fcbb6edae18c,2916172800,650000.0,2.0,pre_seed,5370.0,10150000.0,1.0,CHN,550000.0,680.0
302616,b1f1485d-8ba3-49bd-ae2a-1eee5f9af2b2,32e84800-dfb4-4952-a918-95c4047b0019,2974147200,240000000.0,7.0,series_d,1329.0,2140000000.0,0.0,CHN,240000000.0,1551.0
232716,3661a614-e973-44b6-9f7e-95dd9b644245,32f014ce-e9fa-f3d3-536d-b851b98b896c,2930601600,120000000.0,1.0,series_d,5379.0,300000000.0,4.0,USA,110000000.0,1792.0
134278,0c02f98a-09b0-bfdf-348e-c4c6589ba4b1,32f98cb8-b1a4-cc03-a16b-32f29e8ae138,2786140800,600000.0,2.0,seed,810727.0,2600000.0,0.0,USA,600000.0,470.0
94767,5312ef7e-6f86-bd0d-66d2-d55105a69ddd,330224c5-91fd-7648-cfad-91d2d321f905,2826748800,11698533.0,2.0,series_a,172761.0,42894622.0,0.0,GBR,11698533.0,2401.0
175126,71ded697-0c39-3520-2215-fc803e1caaca,330224c5-91fd-7648-cfad-91d2d321f905,2893017600,5169181.0,1.0,series_a,162301.0,56860988.0,1.0,GBR,-6529352.0,767.0
453188,4083aabe-faf4-454b-b5f4-ca53321e4ad0,33081b51-d5aa-4ae1-a0f9-84fd440b7871,3030998400,50000000.0,10.0,series_b,11580.0,500000000.0,1.0,USA,30000000.0,230.0
483138,b7585237-39d4-4735-a575-1884ba7c31fe,3308c96a-46a8-4aee-8534-db47cd210fbb,3041280000,100000000.0,7.0,series_c,1928.0,1200000000.0,3.0,USA,49000000.0,334.0
34792,376330af-95f4-8b93-7987-4111a5e942af,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2761862400,250000.0,1.0,seed,55283.0,2000000.0,0.0,USA,250000.0,524.0
48521,8871b849-56f5-154e-dae6-d2b1719aba98,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2776636800,250000.0,1.0,seed,55283.0,3500000.0,1.0,USA,0.0,171.0
76135,7e3d5a11-9697-b09b-d3c4-d500fd78cf8b,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2803593600,375000.0,4.0,seed,55283.0,2625000.0,2.0,USA,125000.0,312.0
126996,52f6ede9-f697-3611-1eb4-38990d1b14ab,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2854396800,400000.0,1.0,seed,113988.0,4150000.0,3.0,USA,25000.0,588.0
181394,6628f6d8-27a1-4375-b54d-8ec9f912534f,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2888870400,200000.0,1.0,seed,113988.0,4350000.0,4.0,USA,-200000.0,399.0
187217,1ae765cf-f957-4ca5-bf7d-e17516644bec,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2902435200,200000.0,1.0,seed,113988.0,4550000.0,5.0,USA,0.0,157.0
252575,579a7296-a1ff-45ea-abca-ce95c3cf7165,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2939673600,400000.0,1.0,seed,113988.0,6400000.0,6.0,USA,200000.0,431.0
320153,d9cbfda1-8422-46a9-b2d4-9ef5cadeb0d0,330a26f6-e6f2-5a59-e66a-1e6cdc68f30b,2972592000,350000.0,1.0,seed,113988.0,6750000.0,7.0,USA,-50000.0,381.0
427735,7ceba666-d69a-4659-9292-25a87decedee,330d4dd5-cf14-49c6-aca4-5d0729e631c9,3020716800,170000000.0,6.0,series_d,153398.0,1500000000.0,2.0,CHN,140000000.0,0.0
389785,5efa2dc0-d1e9-436c-9b17-0fdb67840243,3316246f-0bcf-4b3f-880b-eea04b631ea6,3006288000,66000000.0,5.0,series_b,1329.0,410000000.0,3.0,DEU,50000000.0,307.0
461315,ad317a6a-cc9c-4207-a409-e55dfd977e66,3319b231-0a8a-40be-b5a2-05eb7d2b7f5e,3033504000,133597946.0,1.0,private_equity,548.0,2339300039.0,0.0,other,133597946.0,47528.0
249101,03f28735-f6fd-4d9c-9917-18c31c06ca2f,331a63ec-e79a-464f-92ac-393868127cab,2942179200,25000000.0,1.0,other,95379.0,125000000.0,0.0,GBR,25000000.0,815.0
175875,dabf2cc0-44b7-10dd-fb20-e1e5f9b64877,33223854-1ee0-28e6-f212-89cfa6fe1a9a,2892758400,63522.0,1.0,pre_seed,6374.0,514321.0,0.0,other,63522.0,605.0
173831,45b48136-eb88-fcf6-b104-70621d563ab3,33339272-fa6c-e7cb-bc7c-a9de3f42cedc,2891980800,200000000.0,5.0,series_d,27268.0,1500000000.0,3.0,CHN,180000000.0,680.0
203465,04fe83a4-6eee-4bef-baff-d8fcd0d22752,33339272-fa6c-e7cb-bc7c-a9de3f42cedc,2913321600,500000000.0,9.0,series_d,11262.0,3000000000.0,4.0,CHN,300000000.0,247.0
275170,80c496b6-1041-4be5-ac15-aabde6f582c3,33339272-fa6c-e7cb-bc7c-a9de3f42cedc,2957385600,150000000.0,1.0,series_e,25.0,4500000000.0,5.0,CHN,-350000000.0,510.0
100378,4cbe5c62-f49c-1d03-f4df-16418d44796b,334397a2-0309-974d-3ed1-e1f5f9760b12,2402611200,22000000.0,5.0,series_b,113672.0,40000000.0,0.0,USA,22000000.0,1145.0
355430,6ecbcf5d-2d9d-4f07-858b-dd82d89a122e,3352da8c-5ce2-4e4b-b9da-f8eb474fcaf2,2643321600,1538742.0,2.0,other,116258.0,4719535.0,0.0,USA,1538742.0,278.0
358537,45001c54-b9ce-486b-bedc-9c3d798cb6f3,336a2c36-1171-4ea6-8770-2dae1a5d6d46,2991772800,125000.0,1.0,pre_seed,170.0,1041666.0,0.0,AUS,125000.0,294.0
376184,ca83d907-952d-4a74-8324-0b8d59179dc5,337199bd-08ce-0391-a79b-e7aefaff0b2a,2747260800,3320000.0,1.0,seed,50103.0,11000000.0,0.0,USA,3320000.0,873.0
355813,e499c13d-2c3a-40de-ad7e-a4e2a50307f3,3379ebc2-03ce-4697-9332-574b1fe200a1,2862432000,346666.0,1.0,other,116258.0,4815994.0,0.0,GBR,346666.0,1353.0
235431,e511f824-222a-4a09-b943-ef42d90edb83,337ca3d5-2a00-4b77-afd0-6ff0b22fdea0,2918937600,50000.0,1.0,seed,2960255.0,100000.0,0.0,AUS,50000.0,181.0
29872,84ef1e91-0f35-fb15-efe3-6755eb923e02,33818672-08db-f8b9-8e80-e76f7e96cdcd,2689977600,1500000000.0,3.0,series_c,39660.0,6000000000.0,1.0,CHN,1490000000.0,1325.0
29873,d19f6186-9476-0eb5-538e-18074dd4eddf,33818672-08db-f8b9-8e80-e76f7e96cdcd,2741299200,250000000.0,2.0,series_d,36507.0,7250000000.0,3.0,CHN,185000000.0,286.0
195328,f0c3a671-8035-45eb-b955-e4a031725a4c,33818672-08db-f8b9-8e80-e76f7e96cdcd,2748211200,400000000.0,2.0,series_d,208643.0,7250000000.0,4.0,CHN,150000000.0,80.0
187966,786edf1a-7a28-4462-8010-87bbbc97f539,33885a3e-b133-4557-a1cc-64e2d5e2ead3,2904595200,25607598.0,7.0,other,222333.0,660607598.0,1.0,CHN,21826622.0,47.0
286664,8203055f-6cbd-4d48-88de-2e25a94b8c37,33885a3e-b133-4557-a1cc-64e2d5e2ead3,2964038400,74097206.0,2.0,series_a,204731.0,740097206.0,4.0,CHN,14097206.0,373.0
469529,10e7140f-3ac3-42d0-a168-01be682585c1,33885a3e-b133-4557-a1cc-64e2d5e2ead3,3036096000,100000000.0,2.0,other,3405477.0,1000000000.0,5.0,CHN,25902794.0,834.0
123075,6cb3a2b4-e7fd-c803-cd86-9fc8504bbd23,338888ec-8fde-990d-0466-f9838f66dd46,2833747200,180780.0,1.0,other,275.0,1672489.0,0.0,GBR,180780.0,656.0
159089,2f716957-1661-fb32-958f-ca877aa1d411,338888ec-8fde-990d-0466-f9838f66dd46,2866665600,104301.0,1.0,other,275.0,2397871.0,1.0,GBR,-76479.0,381.0
85335,f9c66469-3b4b-5f71-f98e-b59cc2b9a9fb,338e034d-3e17-abae-107c-9e50e8df25d0,2801952000,26793.0,2.0,seed,275.0,171491.0,0.0,GBR,26793.0,653.0
225631,9151c548-5245-47d3-af83-d459fb76d9ba,33961a85-75cf-4885-baa4-b25a52798a4e,2925936000,200000000.0,4.0,series_d,142.0,1100000000.0,2.0,CHN,100000000.0,700.0
385661,bd114448-87ae-4bf8-ba67-46ef3aab14fc,3398fd64-b8ef-1e83-1533-94f398d06eed,3004992000,532787128.0,1.0,private_equity,19988.0,4262297022.0,0.0,other,532787128.0,41355.0
93868,e4ace8f9-b479-dcd6-88fe-c2ffe1003fe1,339c8c61-9918-d001-cfa4-ee233b384abb,2819404800,13000000.0,1.0,series_a,2354704.0,113000000.0,1.0,USA,9000000.0,9.0
413304,53401e30-62bc-4310-8a59-ae08cb38313f,339fb05b-764a-4100-8cce-34e88258d596,3014668800,150000000.0,7.0,series_b,1765.0,1000000000.0,2.0,USA,115000000.0,254.0
473386,80a0fbd9-1bc6-48a3-b1c6-72fe46e0a249,339fb05b-764a-4100-8cce-34e88258d596,3037651200,300000000.0,11.0,series_c,4160.0,3000000000.0,3.0,USA,150000000.0,266.0
396132,916844bb-1517-48dc-ae39-7861d4fe57d7,33a4e6a3-a8a8-467c-a2dd-50b9759d622d,2912803200,100000.0,2.0,seed,141082.0,400000.0,0.0,other,100000.0,730.0
314097,f67d5979-5426-418d-86e4-63dbcb1a96fb,33a7d25f-df66-431d-89bc-5451dd705e1e,2955657600,450000.0,4.0,seed,24166.0,3450000.0,0.0,BRA,450000.0,545.0
56167,f2d390a2-dce0-7095-2080-5da112db212c,33a97e70-f137-e90f-8d68-950a043ee09f,2784931200,250000000.0,15.0,series_d,11262.0,2250000000.0,5.0,USA,190000000.0,314.0
84688,76b04847-6860-6a86-1664-bdc8ef3482f6,33a97e70-f137-e90f-8d68-950a043ee09f,2814566400,530000000.0,10.0,series_e,364.0,2530000000.0,6.0,USA,280000000.0,343.0
89044,6326f40a-1287-c7af-448f-5df7255d29dc,33a97e70-f137-e90f-8d68-950a043ee09f,2820182400,150000000.0,10.0,series_e,114837.0,2500000000.0,7.0,USA,-380000000.0,65.0
109193,a535b19a-a162-8b83-004e-e7cbf05c4221,33a97e70-f137-e90f-8d68-950a043ee09f,2839795200,1000000000.0,14.0,other,28383.0,5500000000.0,8.0,USA,850000000.0,227.0
158696,b9db7cda-e58c-5c0a-d96f-c9826276b66f,33a97e70-f137-e90f-8d68-950a043ee09f,2880403200,600000000.0,14.0,other,364.0,7500000000.0,9.0,USA,-400000000.0,470.0
179611,55e09933-3edc-4435-aabc-4489b3e2c5e8,33a97e70-f137-e90f-8d68-950a043ee09f,2896905600,1000000000.0,5.0,other,42859.0,11000000000.0,10.0,USA,400000000.0,191.0
184121,8d3dbb26-aeee-4701-88b2-60205ad95f0a,33a97e70-f137-e90f-8d68-950a043ee09f,2900966400,500000000.0,10.0,other,42859.0,11500000000.0,11.0,USA,-500000000.0,47.0
213890,d9ed8ce0-2ddd-4e8b-b517-9aebf0184c21,33a97e70-f137-e90f-8d68-950a043ee09f,2918678400,600000000.0,5.0,other,12779.0,15100000000.0,13.0,USA,400000000.0,104.0
262742,d164f32e-0957-4c5b-966c-9abcb82575a8,33aead48-267c-4837-bdc2-941ab6d176da,2950560000,130947185.0,5.0,series_a,449966.0,654735922.0,0.0,CHN,130947185.0,547.0
290324,c2741be5-2fd8-4af9-bf22-2acbf7f161da,33b2933f-f2c0-6c63-e4cd-bfc3e97e1763,2958422400,670778.0,2.0,seed,2808886.0,4024665.0,0.0,AUS,670778.0,844.0
144289,256ec69d-e80b-cd1a-84b5-a65d4f50c63c,33c4797b-303c-7537-adcf-4327bcd272b8,2870812800,360106015.0,11.0,private_equity,29105.0,2160636091.0,0.0,CHN,360106015.0,6564.0
35002,8e982234-85df-33b4-9b34-5b890d82a0ac,33cb1e8f-e5c4-1413-c6ad-e3a70219d958,2768515200,85000000.0,13.0,series_d,15769.0,700000000.0,3.0,USA,51000000.0,453.0
224165,45b32b38-1a5f-49a7-9980-de2d6da62014,33d30fc6-3c90-4203-0115-e9cc9ad59592,2924726400,327000000.0,1.0,corporate_round,225705.0,1453000000.0,0.0,other,327000000.0,14128.0
134488,68de24cf-30d0-c5a1-2483-ddc6805e3982,33e2776a-59a8-0d31-f5bb-f544dda49ef4,2861049600,8500000.0,13.0,series_b,117120.0,33500000.0,3.0,USA,5131004.0,375.0
206570,ac66a547-8d72-4569-b091-4ae653360023,33e91c60-0f51-0c9e-60a6-114a284ab605,2915049600,1216088.0,1.0,other,50684.0,6080440.0,0.0,GBR,1216088.0,2328.0
100986,303e09ed-322b-395e-978d-fd83ccc5f532,33eead84-0d46-00db-34ea-f083b3351b0d,2832019200,325000000.0,10.0,series_e,13442.0,1975000000.0,6.0,USA,-75000000.0,169.0
106223,8328f2d0-3986-10d7-5fab-b2d4efae3423,33f643f3-b79a-8e93-0c63-0f8d0d093033,2819491200,120000000.0,4.0,series_d,11580.0,1000000000.0,1.0,CHN,85000000.0,136.0
180596,9806f41b-2af0-42eb-905b-f9f0991064c0,33f67de7-d3df-40b3-93a7-066af7878244,2893795200,411367.0,1.0,other,1159566.0,2722568.0,0.0,GBR,411367.0,2189.0
389977,d1b382ef-78d1-46e7-9a12-92d76f065f73,33feb251-0935-47a4-855f-6dc08cc540d3,3006288000,1300000.0,2.0,seed,779177.0,5000000.0,0.0,USA,1300000.0,1192.0
324610,9ed7441b-0ff9-4ff3-bdfa-67e270b1a061,34031ce9-f472-f939-f399-fd6f05451951,2983392000,125000000.0,5.0,series_e,103957.0,1200000000.0,4.0,USA,32000000.0,771.0
260011,69dc873a-c592-4b96-845f-a033eb911f1d,34035c51-8f16-4836-8f02-103392479a92,2948832000,600000000.0,6.0,corporate_round,264140.0,1560000000.0,2.0,SWE,588179739.0,393.0
406886,002baf1e-5167-4c93-8e27-9c7365aedbc7,34035c51-8f16-4836-8f02-103392479a92,3011731200,2750000000.0,19.0,other,354110.0,11750000000.0,5.0,SWE,2150000000.0,253.0
471824,857e3674-baf0-4418-8eca-baa963923e01,340b417d-5e57-469c-a978-05e1340232bc,3037046400,4000000.0,9.0,series_a,10085.0,80000000.0,0.0,SGP,4000000.0,818.0
142186,89edd1bf-fbc7-96c7-29fd-e487b7d0c881,34253c5f-828c-5020-726d-20fc32cd14c8,2871676800,100000000.0,5.0,series_c,808142.0,2000000000.0,1.0,CHN,78000000.0,914.0
255184,3df8b4b2-0f23-4688-9b5d-b08a4017d767,34253c5f-828c-5020-726d-20fc32cd14c8,2945808000,750000000.0,5.0,series_d,162954.0,4000000000.0,3.0,CHN,290000000.0,553.0
407958,68dafac0-1640-43ce-a2dd-2c88f6af9f77,343ad300-8624-49c1-8c81-e0bb3a9d265e,3011644800,190000.0,1.0,other,170.0,1580000.0,0.0,AUS,190000.0,493.0
220197,dacbf1a8-df43-4661-a422-a9a7b565f081,343d1d34-2354-9d89-0864-854070edd816,2922739200,50000000.0,5.0,series_d,11796.0,550000000.0,3.0,USA,20000000.0,553.0
255103,4c800259-ae27-4b5b-98d4-85b4bdc0a39a,343d1d34-2354-9d89-0864-854070edd816,2945721600,75000000.0,8.0,series_e,11796.0,820000000.0,4.0,USA,25000000.0,266.0
405126,c81835f6-1691-47aa-b8b0-cc50844824ff,343d1d34-2354-9d89-0864-854070edd816,3011040000,200000000.0,6.0,other,71661.0,2400000000.0,5.0,USA,125000000.0,756.0
169946,a9403920-fec3-09d9-03c4-e30ed0a1f8d6,343f51f3-954f-c074-8fb5-f7fab4cd2f60,2856124800,34000000.0,2.0,private_equity,73380.0,136000000.0,0.0,other,34000000.0,7124.0
262334,18d99c84-7e61-40cd-8c99-347d54e81a9c,343f57ce-62b3-8d1b-3549-db845e8f4a66,2950473600,90000000.0,1.0,corporate_round,180062.0,358000000.0,4.0,SGP,82700000.0,35.0
355160,ba71a9ad-d53b-4948-9e7f-92634dfdc511,34417f8d-b338-495e-9aa4-00d32ed1951a,2984947200,1078040.0,3.0,other,116258.0,3818416.0,0.0,BRA,1078040.0,2771.0
429260,9550dca5-a6d6-4b32-b2c7-cf22e92408d6,3467032f-399d-8386-1f06-f6cf7f05e475,3021494400,100000000.0,5.0,series_c,11796.0,1350000000.0,3.0,USA,60000000.0,379.0
100602,45a89f2b-c65d-1f1b-2b6d-b72500e7ac03,34845505-d567-1456-f937-af75b4563f32,2340748800,23000000.0,7.0,other,138820.0,66000000.0,0.0,USA,23000000.0,1159.0
476388,e16a4df8-d1b0-4b83-8751-7d4833561ef7,34934107-411a-440e-a6fc-d9e82732b96f,3038428800,1500000.0,1.0,series_a,1068.0,1604000.0,0.0,IND,1500000.0,394.0
444967,1618bf49-f6e1-4b2b-8bb4-5d6a65a92ba0,34942f43-0131-4193-9957-96af92a36e07,3027542400,35000000.0,18.0,series_a,69613.0,400000000.0,0.0,USA,35000000.0,1929.0
200240,80d2b971-6564-4f99-8c9b-b8b8d5d35689,34a1a987-e2b4-4403-b82e-a71c83a8cd8b,2851286400,3750000.0,1.0,series_a,304224.0,21600000.0,0.0,other,3750000.0,1590.0
46424,f4e8becf-2f61-dd4d-ec39-7f4eab7e3956,34a1eac6-3343-bb16-6a97-fa2dbe50eea5,2774563200,112000000.0,4.0,other,100052.0,697000000.0,2.0,SGP,12000000.0,195.0
192924,034a1b93-0feb-40f3-9dd7-d8def2921605,34aeba3e-582b-4a41-aa36-bff4007df22b,2907792000,550000000.0,1.0,private_equity,13442.0,2200000000.0,0.0,DEU,550000000.0,52.0
416564,c0b4931e-fbff-4243-8c42-0bd6a380fe34,34aeea55-2f52-4ffc-8bc5-a06604ecfc92,3015878400,34943792.0,1.0,private_equity,139150.0,249943792.0,1.0,CAN,-15056208.0,153.0
235746,144f9f21-baad-4a9d-b1b4-ec861f415ed4,34bb836d-299c-e003-9c91-18b8162cd98d,2932588800,100000000.0,7.0,series_b,73761.0,1000000000.0,0.0,USA,100000000.0,3992.0
474884,1c545c7c-32fa-449d-b0f1-8cd2b1b40e21,34bb836d-299c-e003-9c91-18b8162cd98d,3037132800,620000000.0,6.0,series_d,310.0,3000000000.0,2.0,USA,593000000.0,702.0
418503,2e4f3d5b-6f94-4a83-abdd-1aa6b8b9b717,34cdcf8a-879e-47f6-b01b-6ef3bcd48b4f,3000412800,274105.0,1.0,pre_seed,27368.0,3357787.0,0.0,GBR,274105.0,759.0
413914,b47895e2-82c9-4560-b225-aa1a43f1286a,34dc58d0-b0b8-446b-bc2b-55d1368404ea,3004387200,20000000.0,2.0,other,115240.0,750000000.0,0.0,GBR,20000000.0,1841.0
441221,6c120b1f-001d-4849-ac33-d69da5b70563,34e07118-7376-498b-8b46-9011a33e5b33,3026073600,250000000.0,7.0,series_e,1329.0,2000000000.0,5.0,USA,215000000.0,264.0
259439,6f882237-079a-4019-8525-4f9ee3eee946,34ea280e-cf20-4261-ae5a-0b4e3a68e760,2940192000,400000.0,1.0,seed,180989.0,4200000.0,0.0,USA,400000.0,788.0
396951,055535f3-0ee6-4b3f-9ff2-1624d7909071,3504c555-ccd7-4ae1-a4d6-efe56d7a3197,3007843200,102000000.0,6.0,series_d,101236.0,485000000.0,5.0,IND,96300000.0,502.0
370241,33e202f1-3d34-455e-a1c0-61dbe7b9407f,3505ac83-3322-146c-3812-ae05c029f170,3000844800,155000000.0,4.0,series_d,31262.0,700000000.0,4.0,USA,135000000.0,1085.0
208102,52054731-f165-440d-8a2a-ba1d30b1842a,3514a03c-2825-8e62-2216-9eaf11e4088d,2912457600,464849.0,1.0,other,312485.0,3454832.0,0.0,JPN,464849.0,1316.0
9622,26c7423c-698b-e7e3-9fa6-e323e0b28818,35262a56-f139-9ac9-0380-27731cd42edb,2652393600,34500000.0,4.0,series_b,273080.0,534500000.0,3.0,USA,28500000.0,537.0
362043,5293d548-5fa4-4f83-a7a5-99c1787dff2a,35316673-9259-9623-68ff-1212c151b498,2997820800,1229860.0,1.0,other,1145242.0,18447892.0,2.0,USA,1229860.0,1980.0
128280,1ed189ec-6be3-914b-6935-2c45f0a1afa8,355a3724-f4ad-a7fc-d942-0f00a1dbac42,2840918400,12424.0,1.0,pre_seed,112026.0,82829.0,0.0,BRA,12424.0,374.0
99728,83e21af1-83e1-9d04-4b5d-b1cfe6ab8550,355ebece-a275-daa1-a554-7644e6a664df,2464992000,9200000.0,6.0,series_c,2440.0,19200000.0,0.0,USA,9200000.0,1502.0
424573,9c6fb3b3-9c7b-4cc6-95b5-6909cdde00a1,3567b25c-94fd-485f-8b91-baf039ee332f,3026160000,2300000.0,2.0,pre_seed,105807.0,12300000.0,0.0,other,2300000.0,236.0
450062,68277248-5a9d-4c59-866f-1104c7f2d085,35691278-63e6-407e-b578-faae6ffe75da,2997734400,50000.0,1.0,seed,474871.0,25050000.0,0.0,KOR,50000.0,2099.0
350384,187a1991-3da2-474c-b363-f252988efc75,35721355-6295-0c03-a6dd-216273cfab16,2993155200,150000000.0,2.0,private_equity,10517.0,2750000000.0,0.0,USA,150000000.0,6154.0
368100,11aa8ebb-0383-42a5-b6bf-06f2645fed41,35721355-6295-0c03-a6dd-216273cfab16,3000067200,300000000.0,2.0,private_equity,141401.0,6000000000.0,1.0,USA,150000000.0,80.0
227486,a725f3c6-099a-4d7d-9b2b-9d0f36f81131,35786bc3-c98b-69ce-290e-8a450dbd1600,2927059200,100000000.0,8.0,series_d,23940.0,780000000.0,4.0,CAN,38320451.0,657.0
385900,8c87b64c-c21d-46b7-844c-9983d543ebb8,35786bc3-c98b-69ce-290e-8a450dbd1600,3005078400,170000000.0,5.0,other,18819.0,1000000000.0,6.0,CAN,100000000.0,314.0
420278,2dec3eab-a997-496e-81ac-4f5619af1e50,35786bc3-c98b-69ce-290e-8a450dbd1600,3017692800,175000000.0,4.0,other,163569.0,3500000000.0,7.0,CAN,5000000.0,146.0
121689,3eeb4f95-891c-144e-ebf1-2888d01546ec,358bde59-50a1-3b57-3cb1-e1c906b48740,2850595200,325000.0,1.0,pre_seed,169035.0,1565000.0,0.0,SGP,325000.0,455.0
183438,b255db74-2728-449e-bcd7-077bbf3eee41,35a24fe1-1b9e-4b17-9338-a80727b2ed83,2845497600,394233244.0,6.0,series_c,1482.0,1174486537.0,2.0,other,222537204.0,1157.0
425930,e348943c-7e78-41c7-a41b-840c2c725294,35a58317-27ef-5963-4c12-820b06e341fb,3020284800,57300000.0,1.0,other,17194.0,807000000.0,6.0,USA,17300000.0,106.0
387023,9b56d215-4a15-47fc-8817-43f304216188,35accbae-06bb-47a0-b8f8-7ddff69cc43e,2955830400,800000.0,1.0,pre_seed,199501.0,3800000.0,0.0,USA,800000.0,577.0
167130,c612dcbb-4807-97e3-244f-b80245bf753f,35ad9587-6e84-6a39-fe18-e520cba9fc7d,2883340800,140000.0,1.0,pre_seed,1336457.0,4140000.0,0.0,USA,140000.0,14.0
470418,c2490759-fc40-4176-904c-53627d1a5f2a,35bda50a-507a-1798-54c3-d55ade0b53b8,3036528000,170000000.0,5.0,other,15335.0,1000000000.0,3.0,USA,120000000.0,315.0
272172,9d5cfdc3-e337-42d1-95df-5ae85c8508b9,35c3b37d-2e89-45cd-9272-265aaa29f486,2955916800,30162491.0,4.0,other,147377.0,225162491.0,1.0,GBR,-8090520.0,274.0
319274,b449e769-3a7f-4ec4-bf3f-3f96e1f79bfd,35c3b37d-2e89-45cd-9272-265aaa29f486,2981404800,31000000.0,3.0,other,5519.0,1001000000.0,3.0,GBR,-84956145.0,92.0
